amenities,bathrooms,bedrooms,pets_allowed,square_feet,cityname,state,monthly_price
"dishwasher,fireplace,garbage disposal,parking,patio/deck,playground,refrigerator,storage",3,2,none,1627,cary,nc,1250
"gated,gym,parking",2,3,"cats,dogs",1630,cumming,ga,1580
NA,1.5,2,none,1630,cape girardeau,mo,1400
NA,2,3,"cats,dogs",1631,lancaster,tx,1649
"dishwasher,parking,refrigerator",2,2,dogs,1632,taylor,tx,1450
"dishwasher,fireplace,patio/deck,refrigerator",2,4,"cats,dogs",1633,acworth,ga,1399
"ac,gated,gym,parking,patio/deck,pool,washer dryer",2.5,2,"cats,dogs",1635,dallas,tx,2172
"dishwasher,refrigerator,washer dryer",2,2,none,1636,los angeles,ca,10600
NA,2,3,none,1637,lubbock,tx,1325
NA,2,3,none,1640,carlsbad,ca,2795
NA,2.5,2,none,1640,bend,or,2195
"dishwasher,garbage disposal,refrigerator",2,3,"cats,dogs",1642,port richey,fl,1199
NA,2.5,3,"cats,dogs",1647,bloomington,in,2800
"dishwasher,garbage disposal,patio/deck,refrigerator",2,4,"cats,dogs",1648,jacksonville,fl,1449
NA,2,3,none,1648,san antonio,tx,1325
NA,1.5,2,"cats,dogs",1649,des moines,ia,1550
dishwasher,2,3,none,1650,rye,ny,4395
NA,2.5,3,"cats,dogs",1650,columbia,md,2200
NA,1,2,none,1650,null,null,2095
NA,3,3,"cats,dogs",1650,omaha,ne,1799
NA,2.5,2,"cats,dogs",1650,lake charles,la,1550
NA,2.5,3,none,1650,murfreesboro,tn,1425
NA,2,3,none,1650,raleigh,nc,1395
NA,1,2,"cats,dogs",1650,raleigh,nc,1350
NA,2.5,3,"cats,dogs",1650,fort smith,ar,1350
NA,2.5,3,"cats,dogs",1650,fort smith,ar,1350
"fireplace,parking,view",2,5,"cats,dogs",1651,madison,wi,2550
"dishwasher,refrigerator",2,3,"cats,dogs",1652,humble,tx,1449
"basketball,cable or satellite,clubhouse,dishwasher,internet access,parking,patio/deck,playground,storage,tennis,washer dryer",2,4,"cats,dogs",1654,gouverneur,ny,1000
NA,2,3,none,1655,lubbock,tx,1495
"fireplace,parking,patio/deck",2,2,none,1656,princeton,nj,2980
NA,2.5,3,"cats,dogs",1656,ridgefield,wa,1795
NA,2.5,3,"cats,dogs",1656,ridgefield,wa,1795
"dishwasher,garbage disposal,patio/deck,refrigerator,storage",2,3,"cats,dogs",1656,charlotte,nc,1349
"dishwasher,fireplace,patio/deck,refrigerator",2,3,"cats,dogs",1657,snellville,ga,1499
NA,2.5,3,"cats,dogs",1660,cape girardeau,mo,1800
"dishwasher,refrigerator",2,3,"cats,dogs",1662,lexington,sc,1749
NA,2,3,"cats,dogs",1662,san antonio,tx,1425
NA,2.5,3,"cats,dogs",1665,hampshire,il,1795
NA,2.5,2,"cats,dogs",1665,null,null,1650
pool,2,3,"cats,dogs",1665,charlotte,nc,1499
"dishwasher,refrigerator",2,3,"cats,dogs",1666,antioch,tn,1599
"dishwasher,refrigerator",2,3,"cats,dogs",1667,arlington,tx,1749
NA,2,4,dogs,1668,sparks,nv,1795
NA,2.5,3,none,1668,minot,nd,1295
NA,2,3,"cats,dogs",1670,fort smith,ar,1350
NA,2,3,dogs,1671,baton rouge,la,1700
NA,2,3,none,1671,amarillo,tx,1400
"dishwasher,refrigerator",2,4,"cats,dogs",1672,porter,tx,1399
"gym,parking,pool,washer dryer",2.5,2,none,1673,roseland,nj,3110
NA,2,3,"cats,dogs",1675,seattle,wa,3495
parking,3,3,"cats,dogs",1675,kenmore,wa,2995
"ac,dishwasher,refrigerator,storage,view,wood floors",1,2,none,1675,charlottesville,va,2600
"ac,cable or satellite,dishwasher,internet access,parking,patio/deck,washer dryer,wood floors",2,2,none,1676,royal oak,mi,2700
NA,2.5,4,"cats,dogs",1677,livermore,ca,2995
"dishwasher,parking",4,4,none,1679,chicago,il,2895
"dishwasher,elevator,internet access,parking,refrigerator",2,2,"cats,dogs",1680,beverly hills,ca,5695
"dishwasher,refrigerator",2,3,"cats,dogs",1680,houston,tx,1299
NA,2,3,"cats,dogs",1682,springfield,mo,1025
NA,2,4,"cats,dogs",1684,goodlettsville,tn,1625
refrigerator,2,3,dogs,1685,arlington,tx,1730
NA,2,3,dogs,1688,charlotte,nc,1425
NA,2.5,3,dogs,1690,sandy,or,1850
NA,2,3,none,1690,edmond,ok,1700
NA,2,3,"cats,dogs",1690,fort smith,ar,1350
NA,2,3,"cats,dogs",1690,fort smith,ar,1350
NA,2,3,"cats,dogs",1690,fort smith,ar,1350
NA,2,3,"cats,dogs",1690,fort smith,ar,1350
NA,3.5,4,"cats,dogs",1691,san leandro,ca,4000
"dishwasher,internet access,parking,refrigerator",2,3,"cats,dogs",1693,calera,al,1500
"dishwasher,garbage disposal",2,3,"cats,dogs",1693,spring,tx,1499
NA,2,3,"cats,dogs",1695,richardson,tx,1675
NA,2.5,3,none,1696,lynnwood,wa,2250
"dishwasher,refrigerator",2,3,"cats,dogs",1698,burleson,tx,1525
"dishwasher,garbage disposal,patio/deck,refrigerator",2,3,"cats,dogs",1699,surprise,az,1475
NA,2,3,cats,1700,chicago,il,3400
"dishwasher,refrigerator",1,3,none,1700,seattle,wa,2400
NA,2,3,dogs,1700,jupiter,fl,2400
NA,2.5,3,"cats,dogs",1700,portland,or,2395
NA,2,2,"cats,dogs",1700,cincinnati,oh,2140
NA,3.5,3,none,1700,leander,tx,2050
"dishwasher,parking,pool,refrigerator",3,3,"cats,dogs",1700,leander,tx,1999
NA,2.5,2,"cats,dogs",1700,southfield,mi,1990
NA,3,3,"cats,dogs",1700,omaha,ne,1900
NA,2.5,3,none,1700,ivins,ut,1700
NA,2,3,dogs,1700,cedar city,ut,1700
NA,2,3,dogs,1700,palo cedro,ca,1495
NA,2.5,3,none,1700,santa clara,ut,1370
"parking,wood floors",2,3,none,1700,edmond,ok,1350
"gym,parking,pool",2,2,"cats,dogs",1702,mason,oh,2180
parking,2,2,none,1703,cincinnati,oh,2280
NA,2.5,3,"cats,dogs",1704,orlando,fl,1775
NA,2.5,3,"cats,dogs",1704,orlando,fl,1775
"dishwasher,fireplace,patio/deck,refrigerator",2,3,"cats,dogs",1704,monroe,nc,1425
NA,2.5,3,"cats,dogs",1705,american fork,ut,1599
NA,2,3,"cats,dogs",1705,grandy,nc,1595
"dishwasher,refrigerator",2,4,"cats,dogs",1705,morrow,ga,1575
"dishwasher,refrigerator",2,4,"cats,dogs",1706,burleson,tx,1499
"dishwasher,fireplace,garbage disposal,patio/deck,refrigerator",2,3,"cats,dogs",1713,glendale,az,1399
parking,2,6,none,1714,madison,wi,2125
NA,2,4,none,1715,yukon,ok,1495
NA,2,3,none,1718,louisville,ky,1495
NA,2,4,none,1718,yukon,ok,1445
NA,2,3,none,1719,bradenton,fl,1650
NA,2.5,3,"cats,dogs",1721,san jose,ca,3399
"dishwasher,fireplace,refrigerator",2,3,"cats,dogs",1721,humble,tx,1425
NA,2.5,5,none,1723,bloomington,in,4100
NA,2,3,"cats,dogs",1723,fort worth,tx,1599
NA,2,3,"cats,dogs",1724,mesquite,tx,1649
NA,2,4,"cats,dogs",1726,orange,tx,1500
"dishwasher,garbage disposal,refrigerator",2,3,"cats,dogs",1726,san antonio,tx,1249
NA,3,3,none,1728,washington,dc,4995
"dishwasher,patio/deck",2,3,"cats,dogs",1728,indianapolis,in,1299
"dishwasher,refrigerator",2,3,"cats,dogs",1728,indianapolis,in,1299
"dishwasher,refrigerator",2,2,"cats,dogs",1729,seattle,wa,6270
NA,2.5,3,none,1730,redwood city,ca,5200
NA,2.5,2,none,1730,miami,fl,4600
NA,2,4,none,1730,mustang,ok,1495
NA,2,3,"cats,dogs",1731,clayton,nc,1449
NA,2.5,2,"cats,dogs",1734,san jose,ca,3300
NA,2.5,4,"cats,dogs",1738,monroe,oh,1695
NA,2.5,4,"cats,dogs",1738,monroe,oh,1695
NA,2.5,4,"cats,dogs",1738,middletown,oh,1675
NA,2.5,4,"cats,dogs",1738,trenton,oh,1595
"dishwasher,fireplace,refrigerator",2,4,"cats,dogs",1738,charlotte,nc,1475
NA,2.5,3,none,1739,san jose,ca,3990
NA,2,3,dogs,1747,oak island,nc,1800
"dishwasher,refrigerator",2,3,"cats,dogs",1748,palo alto,ca,6800
"dishwasher,refrigerator",2,3,"cats,dogs",1748,houston,tx,1449
fireplace,2,4,none,1750,chicago,il,3675
"parking,patio/deck,refrigerator",3,4,"cats,dogs",1750,greensboro,ga,2450
NA,3.5,3,"cats,dogs",1750,lubbock,tx,1750
NA,1,2,"cats,dogs",1750,portland,or,1700
"dishwasher,patio/deck,washer dryer",1,4,none,1750,keene,nh,1700
"dishwasher,fireplace,garbage disposal,refrigerator",2,4,"cats,dogs",1750,saint johns,fl,1599
NA,2,3,"cats,dogs",1750,wasilla,ak,1550
"dishwasher,garbage disposal,parking,refrigerator",1,4,"cats,dogs",1750,columbus,oh,1500
NA,2.5,3,none,1750,lenexa,ks,1450
"dishwasher,parking,patio/deck",2,4,"cats,dogs",1758,chicago,il,2845
"dishwasher,refrigerator",2,3,"cats,dogs",1758,katy,tx,1450
NA,2.5,3,"cats,dogs",1760,phoenix,az,2575
NA,2.5,3,"cats,dogs",1760,american canyon,ca,2400
NA,2,4,"cats,dogs",1760,grand forks,nd,1695
"parking,washer dryer",2,3,none,1760,belgrade,mt,1600
NA,2,3,"cats,dogs",1760,charlotte,nc,1475
NA,1.5,3,none,1760,grand forks,nd,1350
"dishwasher,refrigerator",2,3,"cats,dogs",1762,humble,tx,1549
"fireplace,gym,patio/deck,storage",2,2,"cats,dogs",1763,cincinnati,oh,2900
"dishwasher,parking,refrigerator",2,5,dogs,1764,fort collins,co,2098
fireplace,2,4,"cats,dogs",1764,locust,nc,1425
NA,2.5,3,none,1765,nashville,tn,2350
NA,2.5,3,none,1767,ivins,ut,1450
"dishwasher,refrigerator",2,3,"cats,dogs",1767,spring,tx,1449
NA,3,3,"cats,dogs",1772,lexington,sc,1299
"clubhouse,gym,hot tub,pool",3,3,"cats,dogs",1775,los angeles,ca,6912
"gated,gym,pool,tennis",2,3,none,1775,sarasota,fl,2000
NA,2,3,dogs,1776,edwardsville,il,1400
NA,2,4,"cats,dogs",1778,discovery bay,ca,3695
NA,3,2,"cats,dogs",1778,fort collins,co,1650
NA,2,4,"cats,dogs",1783,destin,fl,2250
NA,4.5,4,none,1783,san marcos,tx,2000
"basketball,fireplace,pool",2,3,none,1783,edmond,ok,1295
"dishwasher,refrigerator",2,4,"cats,dogs",1787,saginaw,tx,1575
NA,2,3,"cats,dogs",1788,gastonia,nc,1449
"dishwasher,fireplace,refrigerator",2,3,"cats,dogs",1788,indianapolis,in,1399
NA,2.5,3,"cats,dogs",1790,san diego,ca,3295
NA,2,4,"cats,dogs",1790,newark,tx,1599
"dishwasher,refrigerator",2,2,none,1800,chicago,il,4000
NA,3,3,none,1800,honolulu,hi,3400
NA,2,3,none,1800,charleston,sc,2900
NA,2,5,none,1800,bloomington,in,2500
NA,2,2,dogs,1800,portland,or,2295
NA,3,3,"cats,dogs",1800,new castle,de,2099
NA,2,3,"cats,dogs",1800,chicago,il,1995
NA,2.5,2,"cats,dogs",1800,durham,nc,1900
NA,2,4,none,1800,lewes,de,1900
NA,2,2,none,1800,lafayette,in,1800
"fireplace,patio/deck,wood floors",2,3,"cats,dogs",1800,bentonville,ar,1795
NA,2,4,none,1800,saint george,ut,1595
NA,2,3,"cats,dogs",1800,rock hill,sc,1595
NA,1.5,5,"cats,dogs",1800,binghamton,ny,1500
"fireplace,patio/deck",2,3,"cats,dogs",1800,hartford,sd,1500
NA,4,4,"cats,dogs",1800,auburn,al,1400
NA,2,3,"cats,dogs",1800,lincoln,al,1395
"dishwasher,fireplace,patio/deck,refrigerator",2,3,"cats,dogs",1800,irmo,sc,1375
NA,2,3,"cats,dogs",1800,saint louis,mo,1265
"dishwasher,refrigerator",2,4,none,1800,cincinnati,oh,1200
refrigerator,1,2,"cats,dogs",1800,maumee,oh,995
NA,2,2,none,1800,oxford,al,995
NA,3,4,"cats,dogs",1801,tuscaloosa,al,1610
NA,3,4,"cats,dogs",1804,mason,oh,1775
"dishwasher,refrigerator",3,5,none,1805,columbus,oh,3200
"basketball,gym,playground,tennis",1.5,1,cats,1805,belle mead,nj,2055
NA,2.5,4,"cats,dogs",1805,monroe,oh,1695
NA,2.5,4,"cats,dogs",1805,monroe,oh,1695
NA,2.5,4,"cats,dogs",1805,monroe,oh,1695
NA,2.5,4,"cats,dogs",1805,monroe,oh,1695
NA,2,3,"cats,dogs",1805,las vegas,nv,1575
"dishwasher,refrigerator",2,3,"cats,dogs",1806,crosby,tx,1549
NA,2,3,"cats,dogs",1807,lawrenceville,ga,1549
NA,2,3,"cats,dogs",1810,arcadia,ca,2800
"dishwasher,fireplace,garbage disposal,patio/deck",3,4,"cats,dogs",1810,irmo,sc,1249
NA,2.5,3,none,1811,conway,ar,1525
NA,2.5,4,"cats,dogs",1812,cincinnati,oh,1895
NA,4,3,dogs,1815,castle rock,co,1990
NA,2.5,3,dogs,1816,apex,nc,1450
NA,3,3,"cats,dogs",1820,omaha,ne,1895
NA,2.5,3,"cats,dogs",1820,vancouver,wa,1895
"dishwasher,fireplace,patio/deck,refrigerator",2,3,"cats,dogs",1820,dallas,ga,1325
"dishwasher,refrigerator",2,3,"cats,dogs",1822,indianapolis,in,1349
NA,2.5,3,"cats,dogs",1823,elgin,ok,1345
"dishwasher,fireplace,refrigerator",3,4,"cats,dogs",1824,bethlehem,ga,1525
NA,2.5,3,"cats,dogs",1825,liberty hill,tx,1690
NA,2.5,3,none,1828,tarpon springs,fl,1800
NA,2,3,"cats,dogs",1830,lubbock,tx,1525
NA,1,3,"cats,dogs",1830,cincinnati,oh,1525
NA,2.5,2,none,1831,austin,tx,1750
NA,2.5,4,"cats,dogs",1832,clayton,nc,1625
NA,2,4,dogs,1832,stayton,or,1595
NA,2,4,"cats,dogs",1832,manhattan,ks,1440
NA,2.5,3,none,1833,henderson,nv,1895
NA,2.5,3,none,1833,henderson,nv,1750
NA,2.5,3,"cats,dogs",1833,bismarck,nd,1695
NA,2,3,none,1833,ruston,la,1100
NA,2,3,none,1835,saint augustine,fl,1795
"dishwasher,refrigerator",2,3,"cats,dogs",1835,loganville,ga,1525
"dishwasher,refrigerator",2,4,"cats,dogs",1836,charlotte,nc,1499
"dishwasher,refrigerator",2,4,"cats,dogs",1836,indianapolis,in,1399
NA,3.5,3,"cats,dogs",1840,tuscaloosa,al,2250
"dishwasher,parking,pool,refrigerator",2,4,"cats,dogs",1840,phoenix,az,1300
NA,2,4,"cats,dogs",1842,clayton,nc,1649
NA,2,4,"cats,dogs",1842,clayton,nc,1475
refrigerator,1,2,none,1845,pampa,tx,595
"dishwasher,parking,refrigerator,storage",3,5,none,1850,bloomington,in,2625
NA,2.5,4,"cats,dogs",1850,clayton,nc,1625
NA,2,3,"cats,dogs",1850,la vista,ne,1495
"dishwasher,refrigerator",2,3,"cats,dogs",1850,douglasville,ga,1425
NA,2,5,dogs,1850,atlanta,ga,1345
patio/deck,1,4,"cats,dogs",1850,manchester,nh,1200
NA,2.5,3,"cats,dogs",1851,winter garden,fl,2047
NA,2,3,none,1852,gardendale,al,1450
NA,2.5,3,none,1854,mechanicsville,va,1900
NA,3,3,"cats,dogs",1856,bothell,wa,2380
NA,2,3,"cats,dogs",1857,aurora,co,2350
"dishwasher,refrigerator",2,4,"cats,dogs",1857,douglasville,ga,1399
fireplace,2,3,"cats,dogs",1865,humble,tx,1549
NA,2,3,dogs,1866,saint george,ut,1600
NA,2,3,"cats,dogs",1868,charlotte,nc,1599
patio/deck,2,3,"cats,dogs",1868,charlotte,nc,1575
"dishwasher,fireplace,garbage disposal,parking,patio/deck,pool,refrigerator,storage",2,4,"cats,dogs",1868,garner,nc,1525
"dishwasher,parking,refrigerator",3,4,"cats,dogs",1869,college station,tx,1400
NA,2,3,"cats,dogs",1870,corvallis,or,1995
"dishwasher,refrigerator",2,3,none,1870,midland,mi,1000
NA,2.5,4,none,1871,doral,fl,3100
NA,3,4,none,1874,hurricane,ut,2060
NA,2,3,"cats,dogs",1874,ridgecrest,ca,1750
NA,2,2,"cats,dogs",1875,seattle,wa,4995
"ac,fireplace,parking,washer dryer",2,4,none,1875,orange,ca,3600
NA,2.5,3,none,1876,san diego,ca,3595
"dishwasher,refrigerator",2,4,"cats,dogs",1876,humble,tx,1475
NA,2,3,none,1878,edmond,ok,1495
NA,2,3,"cats,dogs",1879,mandan,nd,1695
"dishwasher,refrigerator",2,3,none,1881,fremont,ca,3975
NA,2,2,"cats,dogs",1882,tuscaloosa,al,7000
NA,2.5,3,none,1884,birmingham,mi,4525
"dishwasher,garbage disposal,parking,refrigerator",4,4,"cats,dogs",1884,west lafayette,in,1500
"dishwasher,parking,patio/deck",3,4,"cats,dogs",1885,chicago,il,3454
"dishwasher,refrigerator",2,4,"cats,dogs",1886,fort worth,tx,1725
patio/deck,2,3,none,1886,norman,ok,1250
NA,0,2,"cats,dogs",1890,pittsburgh,pa,2835
"dishwasher,fireplace,refrigerator",2,3,"cats,dogs",1890,hendersonville,tn,1775
"dishwasher,refrigerator",2,4,"cats,dogs",1891,irmo,sc,1449
"dishwasher,refrigerator",2,2,"cats,dogs",1892,seattle,wa,5500
"dishwasher,refrigerator",2,4,"cats,dogs",1894,saint cloud,fl,1725
NA,2,3,"cats,dogs",1895,rowlett,tx,1795
parking,2,3,none,1896,edmond,ok,1450
NA,2,3,"cats,dogs",1898,amarillo,tx,1850
"dishwasher,refrigerator",2,2,dogs,1900,orinda,ca,4200
NA,2.5,3,none,1900,san diego,ca,4000
NA,3,4,none,1900,baltimore,md,3150
NA,2,3,"cats,dogs",1900,portland,or,2795
parking,2,2,none,1900,beachwood,oh,2305
NA,2.5,3,"cats,dogs",1900,asheville,nc,2000
NA,1.5,1,"cats,dogs",1900,freeland,wa,1600
NA,2,4,dogs,1900,talbott,tn,1500
NA,3,NA,none,1900,rancho santa margarita,ca,1100
"dishwasher,refrigerator",2,3,"cats,dogs",1904,cypress,tx,1599
"dishwasher,fireplace,refrigerator",2,3,"cats,dogs",1904,camby,in,1399
"dishwasher,garbage disposal,patio/deck,refrigerator",2,3,"cats,dogs",1907,tampa,fl,1849
"dishwasher,refrigerator",2,3,"cats,dogs",1908,dallas,ga,1275
NA,3.5,5,"cats,dogs",1909,durham,nc,2200
NA,2.5,3,none,1909,henderson,nv,1650
dishwasher,3,4,"cats,dogs",1910,walnut creek,ca,4000
NA,3.5,3,"cats,dogs",1911,houston,tx,1900
"fireplace,parking,patio/deck,washer dryer",2,3,none,1912,kirkland,wa,2775
"dishwasher,garbage disposal,patio/deck,refrigerator",2,4,"cats,dogs",1913,glendale,az,1399
NA,3,2,"cats,dogs",1917,leawood,ks,2733
NA,4,3,"cats,dogs",1918,haymarket,va,2300
NA,2,4,"cats,dogs",1918,indian trail,nc,1649
NA,2,3,"cats,dogs",1918,charlotte,nc,1499
NA,3,5,none,1920,bloomington,in,4500
NA,4,4,"cats,dogs",1920,huntersville,nc,1850
NA,2.5,3,"cats,dogs",1920,baton rouge,la,1400
"dishwasher,fireplace,refrigerator",3,4,"cats,dogs",1921,hampton,ga,1425
"dishwasher,refrigerator",2,4,"cats,dogs",1927,houston,tx,1549
NA,2.5,3,"cats,dogs",1928,cibolo,tx,1495
NA,2,3,dogs,1929,milan,il,2200
"ac,cable or satellite,dishwasher,elevator,fireplace,gated,parking,refrigerator,washer dryer",2,3,"cats,dogs",1931,west hollywood,ca,7500
"dishwasher,refrigerator",2,4,"cats,dogs",1932,los angeles,ca,4000
NA,2.5,4,"cats,dogs",1933,torrance,ca,3995
NA,2.5,3,none,1936,ladera ranch,ca,3150
NA,2.5,3,none,1936,las vegas,nv,1750
NA,2.5,4,"cats,dogs",1938,thornton,co,1800
NA,2,3,cats,1940,saint louis,mo,2095
NA,1.5,4,none,1940,huntsville,al,1250
NA,2.5,4,"cats,dogs",1941,converse,tx,1550
NA,2.5,3,dogs,1942,sandy,or,2150
NA,3,3,none,1944,longmont,co,2100
NA,2.5,4,"cats,dogs",1946,orlando,fl,1850
NA,2.5,4,none,1947,blacksburg,va,2200
pool,2,4,"cats,dogs",1947,desoto,tx,1749
NA,4,4,"cats,dogs",1950,los angeles,ca,5595
"dishwasher,parking,patio/deck,refrigerator",2,5,none,1950,null,null,4500
"dishwasher,refrigerator",2,4,"cats,dogs",1950,renton,wa,2800
NA,2.5,3,none,1950,corvallis,or,1795
NA,2,3,"cats,dogs",1950,chapin,sc,1549
"dishwasher,refrigerator",2,3,"cats,dogs",1950,columbia,sc,1299
NA,4,4,"cats,dogs",1950,cullowhee,nc,575
NA,2,3,"cats,dogs",1957,clayton,nc,1599
NA,2,3,"cats,dogs",1958,torrance,ca,4195
NA,2,3,"cats,dogs",1959,san antonio,tx,2950
"dishwasher,garbage disposal,refrigerator",2,3,"cats,dogs",1959,spring,tx,1349
"dishwasher,refrigerator",2,4,"cats,dogs",1962,glenn heights,tx,1899
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,pool,refrigerator",1,3,"cats,dogs",1966,omaha,ne,1315
NA,2,4,"cats,dogs",1968,ames,ia,1500
NA,3.5,3,"cats,dogs",1968,christiansburg,va,1500
NA,3.5,3,"cats,dogs",1968,christiansburg,va,1500
"dishwasher,refrigerator",2,4,none,1968,huntsville,al,665
NA,2,2,"cats,dogs",1971,mandan,nd,1695
pool,2,2,"cats,dogs",1974,danbury,ct,2700
"dishwasher,fireplace,refrigerator",2,3,"cats,dogs",1974,charlotte,nc,1549
NA,2.5,3,"cats,dogs",1975,null,null,1985
NA,2,4,none,1977,midland,tx,2650
NA,3.5,4,none,1977,surf city,nc,1750
NA,2,4,dogs,1980,rapid city,sd,1750
"dishwasher,refrigerator",2,4,"cats,dogs",1980,indianapolis,in,1525
"dishwasher,refrigerator",3,3,"cats,dogs",1980,hiram,ga,1525
NA,3.5,2,none,1992,key biscayne,fl,9500
"dishwasher,refrigerator",2,3,"cats,dogs",1992,greenwood,in,1499
"dishwasher,refrigerator",2,4,"cats,dogs",1994,glenn heights,tx,1649
"dishwasher,refrigerator",2,3,"cats,dogs",1996,converse,tx,1299
NA,3,3,dogs,1999,livermore,ca,3150
"cable or satellite,internet access,tv,washer dryer",2,4,none,2000,union,nj,5000
"dishwasher,pool,refrigerator",3,3,"cats,dogs",2000,cupertino,ca,4600
"dishwasher,elevator,parking,refrigerator",2,2,"cats,dogs",2000,charlestown,ma,3925
parking,2,5,none,2000,medford,ma,3800
"dishwasher,refrigerator",3,3,"cats,dogs",2000,north hollywood,ca,3600
"dishwasher,elevator,parking,refrigerator",2,2,"cats,dogs",2000,chicago,il,3500
NA,1.5,5,none,2000,san leandro,ca,3400
"ac,cable or satellite,dishwasher,garbage disposal,gated,hot tub,internet access,parking,storage,washer dryer,wood floors",2,2,none,2000,chicago,il,2600
NA,2.5,4,"cats,dogs",2000,baltimore,md,2200
NA,2.5,3,"cats,dogs",2000,auburn,al,2000
NA,2,3,dogs,2000,memphis,tn,1995
NA,1,4,"cats,dogs",2000,minneapolis,mn,1995
NA,2.5,3,"cats,dogs",2000,greer,sc,1750
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,refrigerator",2,4,"cats,dogs",2000,columbus,oh,1700
NA,2,4,none,2000,saint george,ut,1620
"dishwasher,parking,patio/deck,storage",2,3,none,2000,pittsburgh,pa,1600
NA,2,4,"cats,dogs",2004,tuscaloosa,al,1200
NA,2,3,none,2008,chicago,il,3000
NA,2,2,none,2010,bellevue,wa,2995
"dishwasher,garbage disposal,patio/deck",2,3,"cats,dogs",2010,lancaster,tx,1549
"dishwasher,refrigerator",2,4,"cats,dogs",2012,lexington,sc,1499
"dishwasher,fireplace,garbage disposal,patio/deck,refrigerator",2,4,"cats,dogs",2015,columbia,sc,1349
NA,2.5,3,dogs,2016,atlanta,ga,2850
NA,2,2,none,2016,langley,wa,2000
NA,2,3,none,2017,saint amant,la,1400
NA,2.5,3,none,2019,north las vegas,nv,2050
NA,2.5,3,none,2019,north las vegas,nv,2050
"dishwasher,patio/deck,refrigerator",2,3,"cats,dogs",2020,spring hill,fl,1549
"gym,playground,pool,washer dryer",2,2,none,2021,bradenton,fl,2100
NA,2,3,none,2021,edmond,ok,1995
"dishwasher,garbage disposal,patio/deck,refrigerator",2,3,"cats,dogs",2024,goodyear,az,1399
NA,2,3,"cats,dogs",2030,denver,co,2680
NA,2,3,"cats,dogs",2032,douglasville,ga,1275
"dishwasher,garbage disposal,patio/deck,refrigerator",2,4,"cats,dogs",2034,tolleson,az,1549
NA,2.5,4,"cats,dogs",2035,henderson,nv,1750
NA,2.5,3,"cats,dogs",2037,ponte vedra,fl,2300
"dishwasher,refrigerator",3,4,"cats,dogs",2039,houston,tx,1675
"dishwasher,refrigerator",2,4,none,2040,bellevue,wa,2900
"dishwasher,refrigerator",2,4,"cats,dogs",2040,franklin,in,1349
NA,3,3,"cats,dogs",2041,irvine,ca,3700
NA,3.5,4,"cats,dogs",2042,sterling,va,2450
"dishwasher,refrigerator",2,3,"cats,dogs",2042,gastonia,nc,1449
NA,2.5,2,dogs,2046,dallas,tx,3200
NA,1,3,"cats,dogs",2048,minot,nd,1045
"dishwasher,parking,refrigerator",2,5,none,2050,allston,ma,4500
"dishwasher,parking,refrigerator",3,4,"cats,dogs",2054,fernley,nv,1700
NA,2,3,"cats,dogs",2060,san antonio,tx,1595
NA,3,4,none,2060,broken arrow,ok,1500
NA,2,4,"cats,dogs",2060,columbia,sc,1499
NA,2,4,"cats,dogs",2064,clayton,nc,1575
"dishwasher,garbage disposal,patio/deck,refrigerator",2,4,"cats,dogs",2065,surprise,az,1525
NA,2.5,3,none,2068,cocoa beach,fl,1750
NA,2,3,none,2070,redmond,wa,2800
"dishwasher,refrigerator",2,4,"cats,dogs",2072,waxhaw,nc,1675
"dishwasher,garbage disposal,patio/deck,playground,pool,refrigerator",2,3,none,2076,raleigh,nc,1595
